page;query;clics;impressions;ctr;position
"https://www.bluevistaprod.com/actualites/50ans-de-lpa-une-histoire-lyonnaise/";"lpa";0;1;0.00;12.0
"https://www.bluevistaprod.com/actualites/50ans-de-lpa-une-histoire-lyonnaise/";"lpa 1";0;1;0.00;39.0
"https://www.bluevistaprod.com/actualites/50ans-de-lpa-une-histoire-lyonnaise/";"lpa:1$$";0;3;0.00;4.0
"https://www.bluevistaprod.com/actualites/50ans-de-lpa-une-histoire-lyonnaise/";"lyon parc auto";0;3;0.00;35.0
"https://www.bluevistaprod.com/actualites/50ans-de-lpa-une-histoire-lyonnaise/";"lyon park auto";0;13;0.00;73.9
"https://www.bluevistaprod.com/actualites/50ans-de-lpa-une-histoire-lyonnaise/";"parc automobile lyon";0;2;0.00;69.0
"https://www.bluevistaprod.com/actualites/animation-3d-grande-arche-de-la-defense/";"animation 3d genève";0;1;0.00;93.0
"https://www.bluevistaprod.com/actualites/animation-3d-grande-arche-de-la-defense/";"bureau 3d vista";0;37;0.00;54.4
"https://www.bluevistaprod.com/actualites/animation-3d-grande-arche-de-la-defense/";"la defense 3d";0;2;0.00;7.5
"https://www.bluevistaprod.com/actualites/animation-3d-produit-hitachi-csnet-manager/";"animation manager";0;2;0.00;76.5
"https://www.bluevistaprod.com/actualites/animation-3d-produit-hitachi-csnet-manager/";"cs manager";0;1;0.00;59.0
"https://www.bluevistaprod.com/actualites/animation-3d-produit-hitachi-csnet-manager/";"cs net";0;2;0.00;23.0
"https://www.bluevistaprod.com/actualites/animation-3d-produit-hitachi-csnet-manager/";"csnet";0;26;0.00;19.0
"https://www.bluevistaprod.com/actualites/animation-3d-produit-hitachi-csnet-manager/";"csnet hitachi";0;1;0.00;17.0
"https://www.bluevistaprod.com/actualites/animation-3d-produit-hitachi-csnet-manager/";"csnet manager";0;45;0.00;7.4
"https://www.bluevistaprod.com/actualites/animation-3d-produit-hitachi-csnet-manager/";"csnet manager 2";0;2;0.00;13.0
"https://www.bluevistaprod.com/actualites/animation-3d-produit-hitachi-csnet-manager/";"csnetmanager";0;45;0.00;8.3
"https://www.bluevistaprod.com/actualites/animation-3d-produit-hitachi-csnet-manager/";"hitachi 3d";0;1;0.00;6.0
"https://www.bluevistaprod.com/actualites/aravi-saison-2022-2023/";"aravi";0;773;0.00;8.5
"https://www.bluevistaprod.com/actualites/aravi-saison-2022-2023/";"aravi aravi";0;1;0.00;6.0
"https://www.bluevistaprod.com/actualites/aravi-saison-2022-2023/";"aravi d";0;1;0.00;9.0
"https://www.bluevistaprod.com/actualites/aravi-saison-2022-2023/";"team aravi";0;4;0.00;10.0
"https://www.bluevistaprod.com/actualites/aravi-saison-2022-2023/";"team aravi racing";0;1;0.00;7.0
"https://www.bluevistaprod.com/actualites/author/guillaume/page/4/";"film les lyonnais en streaming";0;1;0.00;47.0
"https://www.bluevistaprod.com/actualites/author/guillaume/page/4/";"tweetwall";0;1;0.00;47.0
"https://www.bluevistaprod.com/actualites/barpi-prevention-accidents/";"accidents industriels";0;1;0.00;98.0
"https://www.bluevistaprod.com/actualites/barpi-prevention-accidents/";"barpi";0;61;0.00;10.4
"https://www.bluevistaprod.com/actualites/barpi-prevention-accidents/";"barpiu";0;1;0.00;15.0
"https://www.bluevistaprod.com/actualites/bluevista-creative-unicorn-team/";"team licorne";0;2;0.00;84.5
"https://www.bluevistaprod.com/actualites/bluevista-creative-unicorn-team/";"unicorn team";0;1;0.00;11.0
"https://www.bluevistaprod.com/actualites/bluevista-creative-video-un-monde-virtuel-1-la-moto/";"serie monde virtuel";0;1;0.00;60.0
"https://www.bluevistaprod.com/actualites/bluevista-creative-video-un-monde-virtuel-1-la-moto/";"vidéo virtuel";0;5;0.00;79.4
"https://www.bluevistaprod.com/actualites/bluevista-creative-video-une-vraie-equipe-3-la-productivite/";"une vraie equipe";0;1;0.00;7.0
"https://www.bluevistaprod.com/actualites/bluevista-le-motion-design/";"blue motion c'est quoi";0;4;0.00;16.3
"https://www.bluevistaprod.com/actualites/bluevista-le-motion-design/";"blue vista";0;9;0.00;7.9
"https://www.bluevistaprod.com/actualites/bluevista-le-motion-design/";"bluevista";0;32;0.00;7.0
"https://www.bluevistaprod.com/actualites/bluevista-le-motion-design/";"c'est quoi le motion design";0;4;0.00;73.8
"https://www.bluevistaprod.com/actualites/bluevista-le-motion-design/";"devis motion design";0;9;0.00;58.7
"https://www.bluevistaprod.com/actualites/bluevista-le-motion-design/";"film motion design";0;5;0.00;89.6
"https://www.bluevistaprod.com/actualites/bluevista-le-motion-design/";"le motion";0;2;0.00;10.0
"https://www.bluevistaprod.com/actualites/bluevista-le-motion-design/";"le motion design";0;1;0.00;1.0
"https://www.bluevistaprod.com/actualites/bluevista-le-motion-design/";"motion";0;1;0.00;7.0
"https://www.bluevistaprod.com/actualites/bluevista-le-motion-design/";"motion c";0;19;0.00;59.8
"https://www.bluevistaprod.com/actualites/bluevista-le-motion-design/";"motion design";0;5;0.00;17.8
"https://www.bluevistaprod.com/actualites/bluevista-le-motion-design/";"motion design c est quoi";0;5;0.00;35.6
"https://www.bluevistaprod.com/actualites/bluevista-le-motion-design/";"motion design c'est quoi";0;12;0.00;52.8
"https://www.bluevistaprod.com/actualites/bluevista-le-motion-design/";"motion design définition";0;1;0.00;10.0
"https://www.bluevistaprod.com/actualites/bluevista-le-motion-design/";"motion design entreprise";0;1;0.00;25.0
"https://www.bluevistaprod.com/actualites/bluevista-le-motion-design/";"motion design monza";0;1;0.00;84.0
"https://www.bluevistaprod.com/actualites/bluevista-le-motion-design/";"motion designs";0;3;0.00;48.0
"https://www.bluevistaprod.com/actualites/bluevista-le-motion-design/";"motiondesign";0;24;0.00;33.7
"https://www.bluevistaprod.com/actualites/bluevista-le-motion-design/";"qu'est ce que le motion design";0;3;0.00;9.0
"https://www.bluevistaprod.com/actualites/bluevista-le-motion-design/";"tubevista";0;1;0.00;85.0
"https://www.bluevistaprod.com/actualites/bluevista-le-motion-design/";"vista motion";0;1;0.00;7.0
"https://www.bluevistaprod.com/actualites/bluevista-le-motion-design/";"we are motion";0;1;0.00;52.0
"https://www.bluevistaprod.com/actualites/bluevista-video-showreel-2020/";"blue vista";0;11;0.00;4.5
"https://www.bluevistaprod.com/actualites/bluevista-video-showreel-2020/";"bluevista";0;26;0.00;4.8
"https://www.bluevistaprod.com/actualites/bluevista-video-showreel-2020/";"bluevista production";0;2;0.00;4.0
"https://www.bluevistaprod.com/actualites/bluevista-video-showreel-2020/";"bluvista.de";0;18;0.00;5.2
"https://www.bluevistaprod.com/actualites/bluevista-video-showreel-2020/";"showreel 2020";0;1;0.00;6.0
"https://www.bluevistaprod.com/actualites/bluevista-video-showreel-2021/";"blue vista";0;11;0.00;1.7
"https://www.bluevistaprod.com/actualites/bluevista-video-showreel-2021/";"bluevista production";0;6;0.00;4.0
"https://www.bluevistaprod.com/actualites/bluevista-video-showreel-2021/";"bluvista.de";0;10;0.00;5.7
"https://www.bluevistaprod.com/actualites/bluevista-video-showreel-2023/";"agence réalité virtuelle lyon";0;1;0.00;52.0
"https://www.bluevistaprod.com/actualites/bluevista-video-showreel-2023/";"agence vidéo geneve";0;1;0.00;59.0
"https://www.bluevistaprod.com/actualites/bluevista-video-showreel-2023/";"agence vidéo genève";0;1;0.00;38.0
"https://www.bluevistaprod.com/actualites/bluevista-video-showreel-2023/";"animation 3d genève";0;4;0.00;71.8
"https://www.bluevistaprod.com/actualites/bluevista-video-showreel-2023/";"blu vista";0;1;0.00;8.0
"https://www.bluevistaprod.com/actualites/bluevista-video-showreel-2023/";"blue vista";0;187;0.00;2.8
"https://www.bluevistaprod.com/actualites/bluevista-video-showreel-2023/";"bluevista dive";0;1;0.00;3.0
"https://www.bluevistaprod.com/actualites/bluevista-video-showreel-2023/";"bluevista lyon";0;2;0.00;3.5
"https://www.bluevistaprod.com/actualites/bluevista-video-showreel-2023/";"bluvista.de";0;31;0.00;6.2
"https://www.bluevistaprod.com/actualites/bluevista-video-showreel-2023/";"budvista";0;2;0.00;1.5
"https://www.bluevistaprod.com/actualites/bluevista-video-showreel-2023/";"buevista";0;1;0.00;1.0
"https://www.bluevistaprod.com/actualites/bluevista-video-showreel-2023/";"entreprise audiovisuelle lyon";0;1;0.00;48.0
"https://www.bluevistaprod.com/actualites/bluevista-video-showreel-2023/";"film showreel 2023";0;3;0.00;5.7
"https://www.bluevistaprod.com/actualites/bluevista-video-showreel-2023/";"frlorevista";0;81;0.00;16.1
"https://www.bluevistaprod.com/actualites/bluevista-video-showreel-2023/";"geneva video production";0;14;0.00;44.5
"https://www.bluevistaprod.com/actualites/bluevista-video-showreel-2023/";"luxury video agency geneva";0;4;0.00;48.0
"https://www.bluevistaprod.com/actualites/bluevista-video-showreel-2023/";"motion designers monts du lyonnais";0;3;0.00;29.0
"https://www.bluevistaprod.com/actualites/bluevista-video-showreel-2023/";"réalisation vidéo genève";0;1;0.00;9.0
"https://www.bluevistaprod.com/actualites/bluevista-video-showreel-2023/";"réalisation vidéo lyon";0;1;0.00;64.0
"https://www.bluevistaprod.com/actualites/bluevista-video-showreel-2023/";"showreel 2023";0;5;0.00;10.4
"https://www.bluevistaprod.com/actualites/bluevista-video-showreel-2023/";"showreel agence";0;34;0.00;76.5
"https://www.bluevistaprod.com/actualites/bluevista-video-showreel-2023/";"studio fond vert lyon";0;2;0.00;57.0
"https://www.bluevistaprod.com/actualites/bluevista-video-showreel-2023/";"the blue vista photos";0;2;0.00;6.0
"https://www.bluevistaprod.com/actualites/bluevista-video-showreel-2023/";"tubevista";0;2;0.00;6.5
"https://www.bluevistaprod.com/actualites/bluevista-video-showreel-2023/";"video motion video lyon";0;1;0.00;39.0
"https://www.bluevistaprod.com/actualites/bluevista-video-showreel-2023/";"video production agency geneva";0;12;0.00;57.2
"https://www.bluevistaprod.com/actualites/bluevista-video-showreel-2023/";"video production geneva";0;4;0.00;42.3
"https://www.bluevistaprod.com/actualites/bluevista-video-showreel-2023/";"video showreel";0;2;0.00;47.0
"https://www.bluevistaprod.com/actualites/bluevista-video-showreel-2023/";"video showreels";0;2;0.00;30.0
"https://www.bluevistaprod.com/actualites/bluevista-video-showreel-2023/";"video vista";0;2;0.00;37.0
"https://www.bluevistaprod.com/actualites/bluevista-video-showreel-2023/";"vidéo 360 genève";0;1;0.00;68.0
"https://www.bluevistaprod.com/actualites/bluevista-video-showreel-2023/";"vistaprod.com";0;1;0.00;81.0
"https://www.bluevistaprod.com/actualites/bluevista-video-showreel-2023/";"vistaprod.net";0;2;0.00;4.0
"https://www.bluevistaprod.com/actualites/carte-de-voeux-video/";"carte de voeux 2016";0;7;0.00;85.4
"https://www.bluevistaprod.com/actualites/carte-de-voeux-video/";"carte de voeux 2017";0;68;0.00;87.3
"https://www.bluevistaprod.com/actualites/carte-de-voeux-video/";"carte de voeux motion design";0;15;0.00;51.9
"https://www.bluevistaprod.com/actualites/carte-de-voeux-video/";"carte de voeux video";0;349;0.00;20.5
"https://www.bluevistaprod.com/actualites/carte-de-voeux-video/";"carte de voeux vidéo";0;256;0.00;22.4
"https://www.bluevistaprod.com/actualites/carte-de-voeux-video/";"carte de voeux vidéo entreprise";0;16;0.00;91.3
"https://www.bluevistaprod.com/actualites/carte-de-voeux-video/";"carte de voeux vidéos";0;247;0.00;19.5
"https://www.bluevistaprod.com/actualites/carte-de-voeux-video/";"carte de vœux 2016";0;5;0.00;89.0
"https://www.bluevistaprod.com/actualites/carte-de-voeux-video/";"carte de vœux vidéo";0;214;0.00;19.2
"https://www.bluevistaprod.com/actualites/carte-de-voeux-video/";"carte voeux 2016";0;81;0.00;90.0
"https://www.bluevistaprod.com/actualites/carte-de-voeux-video/";"carte voeux video";0;208;0.00;24.2
"https://www.bluevistaprod.com/actualites/carte-de-voeux-video/";"cartes de noël 2016";0;83;0.00;75.1
"https://www.bluevistaprod.com/actualites/carte-de-voeux-video/";"cartes de voeux 2016";0;142;0.00;78.5
"https://www.bluevistaprod.com/actualites/carte-de-voeux-video/";"cartes de voeux 2018";0;9;0.00;65.9
"https://www.bluevistaprod.com/actualites/carte-de-voeux-video/";"cartes voeux 2016";0;31;0.00;85.7
"https://www.bluevistaprod.com/actualites/carte-de-voeux-video/";"idée de vidéo de voeux";0;5;0.00;34.8
"https://www.bluevistaprod.com/actualites/carte-de-voeux-video/";"video carte de voeux";0;5;0.00;21.0
"https://www.bluevistaprod.com/actualites/carte-de-voeux-video/";"video voeux";0;2;0.00;29.5
"https://www.bluevistaprod.com/actualites/carte-de-voeux-video/";"vidéo voeux";0;209;0.00;33.5
"https://www.bluevistaprod.com/actualites/carte-de-voeux-video/";"voeux video";0;36;0.00;34.0
"https://www.bluevistaprod.com/actualites/category/animation_3d/";"animation 3d genève";0;1;0.00;40.0
"https://www.bluevistaprod.com/actualites/category/animation_3d/";"bluevista";0;1;0.00;4.0
"https://www.bluevistaprod.com/actualites/category/animation_3d/";"bureau 3d vista";0;3;0.00;54.7
"https://www.bluevistaprod.com/actualites/category/animation_3d/";"vistaprod.net";0;4;0.00;76.0
"https://www.bluevistaprod.com/actualites/category/publicite/";"studio fond vert lyon";0;1;0.00;96.0
"https://www.bluevistaprod.com/actualites/category/tournage-studio/";"blue vista";0;1;0.00;10.0
"https://www.bluevistaprod.com/actualites/category/tournage-studio/";"bluevista production";0;1;0.00;1.0
"https://www.bluevistaprod.com/actualites/category/tournage-studio/";"studio fond vert lyon";0;6;0.00;79.7
"https://www.bluevistaprod.com/actualites/category/tournage-studio/";"tournage en studio";0;11;0.00;57.0
"https://www.bluevistaprod.com/actualites/category/video-360-vr/";"360 film vr";0;1;0.00;54.0
"https://www.bluevistaprod.com/actualites/category/video-360-vr/";"360 vidéo";0;1;0.00;30.0
"https://www.bluevistaprod.com/actualites/category/video-360-vr/";"360 vr";0;1;0.00;6.0
"https://www.bluevistaprod.com/actualites/category/video-360-vr/";"360 vr 3d videos";0;1;0.00;14.0
"https://www.bluevistaprod.com/actualites/category/video-360-vr/";"360 vr video";0;1;0.00;50.0
"https://www.bluevistaprod.com/actualites/category/video-360-vr/";"360vr";0;1;0.00;35.0
"https://www.bluevistaprod.com/actualites/category/video-360-vr/";"360vr video";0;1;0.00;10.0
"https://www.bluevistaprod.com/actualites/category/video-360-vr/";"animation 360 degrés";0;1;0.00;94.0
"https://www.bluevistaprod.com/actualites/category/video-360-vr/";"animation oculus rift";0;1;0.00;80.0
"https://www.bluevistaprod.com/actualites/category/video-360-vr/";"bluevista";0;1;0.00;2.0
"https://www.bluevistaprod.com/actualites/category/video-360-vr/";"drone vr 360";0;2;0.00;70.0
"https://www.bluevistaprod.com/actualites/category/video-360-vr/";"film 360 vr";0;1;0.00;13.0
"https://www.bluevistaprod.com/actualites/category/video-360-vr/";"film en vr 360";0;1;0.00;24.0
"https://www.bluevistaprod.com/actualites/category/video-360-vr/";"film vr 360";0;1;0.00;14.0
"https://www.bluevistaprod.com/actualites/category/video-360-vr/";"films vr 360";0;2;0.00;82.5
"https://www.bluevistaprod.com/actualites/category/video-360-vr/";"prod 360";0;1;0.00;91.0
"https://www.bluevistaprod.com/actualites/category/video-360-vr/";"production vidéo 360 degrés";0;7;0.00;30.3
"https://www.bluevistaprod.com/actualites/category/video-360-vr/";"video 360 vr";0;3;0.00;34.0
"https://www.bluevistaprod.com/actualites/category/video-360-vr/";"video 3d vr";0;2;0.00;39.0
"https://www.bluevistaprod.com/actualites/category/video-360-vr/";"video a 360";0;1;0.00;56.0
"https://www.bluevistaprod.com/actualites/category/video-360-vr/";"video en 360 vr";0;13;0.00;32.4
"https://www.bluevistaprod.com/actualites/category/video-360-vr/";"video en 360 vr lyon";0;74;0.00;36.0
"https://www.bluevistaprod.com/actualites/category/video-360-vr/";"video en vr 360";0;2;0.00;29.5
"https://www.bluevistaprod.com/actualites/category/video-360-vr/";"video pour vr";0;1;0.00;51.0
"https://www.bluevistaprod.com/actualites/category/video-360-vr/";"video vr 360";0;5;0.00;24.8
"https://www.bluevistaprod.com/actualites/category/video-360-vr/";"video vr 3d";0;4;0.00;6.0
"https://www.bluevistaprod.com/actualites/category/video-360-vr/";"videos 360 vr";0;7;0.00;17.0
"https://www.bluevistaprod.com/actualites/category/video-360-vr/";"videos vr 360";0;1;0.00;9.0
"https://www.bluevistaprod.com/actualites/category/video-360-vr/";"vidéo 360 genève";0;17;0.00;30.1
"https://www.bluevistaprod.com/actualites/category/video-360-vr/";"vidéo 360 vr";0;1;0.00;14.0
"https://www.bluevistaprod.com/actualites/category/video-360-vr/";"vidéo en vr";0;1;0.00;49.0
"https://www.bluevistaprod.com/actualites/category/video-360-vr/";"vidéo vr";0;7;0.00;9.0
"https://www.bluevistaprod.com/actualites/category/video-360-vr/";"vidéo vr 360";0;1;0.00;57.0
"https://www.bluevistaprod.com/actualites/category/video-360-vr/";"vidéos vr 360";0;4;0.00;7.5
"https://www.bluevistaprod.com/actualites/category/video-360-vr/";"vimeo 360";0;1;0.00;44.0
"https://www.bluevistaprod.com/actualites/category/video-360-vr/";"vr 360";0;1;0.00;88.0
"https://www.bluevistaprod.com/actualites/category/video-360-vr/";"vr 360 degree";0;3;0.00;12.0
"https://www.bluevistaprod.com/actualites/category/video-360-vr/";"vr 360 films";0;1;0.00;82.0
"https://www.bluevistaprod.com/actualites/category/video-360-vr/";"vr 360 video";0;4;0.00;19.5
"https://www.bluevistaprod.com/actualites/category/video-360-vr/";"vr 360 video download";0;1;0.00;68.0
"https://www.bluevistaprod.com/actualites/category/video-360-vr/";"vr 360 videos";0;2;0.00;6.5
"https://www.bluevistaprod.com/actualites/category/video-360-vr/";"vr film 360";0;1;0.00;16.0
"https://www.bluevistaprod.com/actualites/category/video-360-vr/";"vr vi";0;4;0.00;9.0
"https://www.bluevistaprod.com/actualites/category/video-360-vr/";"vr video 360";0;2;0.00;59.5
"https://www.bluevistaprod.com/actualites/category/video-360-vr/";"vr videos 360";0;6;0.00;7.8
"https://www.bluevistaprod.com/actualites/category/video-360-vr/";"vr vidéo";0;14;0.00;9.0
"https://www.bluevistaprod.com/actualites/category/video-panoramique/";"vistaprod.net";0;7;0.00;58.0
"https://www.bluevistaprod.com/actualites/category/videomapping/";"bluevista";0;1;0.00;7.0
"https://www.bluevistaprod.com/actualites/category/videomapping/";"mapping vidéo entreprise";0;21;0.00;55.0
"https://www.bluevistaprod.com/actualites/category/videomapping/";"mapping vidéo scénographie";0;3;0.00;98.3
"https://www.bluevistaprod.com/actualites/category/videomapping/";"video mapping geneve";0;10;0.00;84.5
"https://www.bluevistaprod.com/actualites/category/videomapping/";"video mapping lyon";0;5;0.00;58.8
"https://www.bluevistaprod.com/actualites/category/videomapping/";"video projection mapping";0;1;0.00;97.0
"https://www.bluevistaprod.com/actualites/decouvrez-notre-nouvelle-bande-demo-3d/";"demo 3d";0;2;0.00;24.0
"https://www.bluevistaprod.com/actualites/decouvrez-notre-nouvelle-bande-demo-3d/";"demonstration 3d";0;23;0.00;58.7
"https://www.bluevistaprod.com/actualites/equita-lyon-dailynews/";"date equita lyon";0;1;0.00;1.0
"https://www.bluevistaprod.com/actualites/equita-lyon-dailynews/";"equita lyon";0;1;0.00;92.0
"https://www.bluevistaprod.com/actualites/equita-lyon-dailynews/";"equita lyon exposant";0;1;0.00;84.0
"https://www.bluevistaprod.com/actualites/equita-lyon-dailynews/";"equitalyon";0;1;0.00;106.0
"https://www.bluevistaprod.com/actualites/equita-lyon-dailynews/";"voltige equestre lyon";0;1;0.00;71.0
"https://www.bluevistaprod.com/actualites/getlive-tv-3-0-la-wbe-tv-selon-bluevista/";"bluevista tv";0;2;0.00;19.5
"https://www.bluevistaprod.com/actualites/getlive-tv-3-0-la-wbe-tv-selon-bluevista/";"getlive";0;11;0.00;6.1
"https://www.bluevistaprod.com/actualites/getlive-tv-3-0-la-wbe-tv-selon-bluevista/";"getlive.com";0;3;0.00;4.0
"https://www.bluevistaprod.com/actualites/getlive-tv-3-0-la-wbe-tv-selon-bluevista/";"getlive.stream";0;1;0.00;10.0
"https://www.bluevistaprod.com/actualites/guitare-en-scene-2023/";"ges festival";0;2;0.00;43.5
"https://www.bluevistaprod.com/actualites/guitare-en-scene-2023/";"guitare en scene";0;4;0.00;59.5
"https://www.bluevistaprod.com/actualites/guitare-en-scene-2023/";"guitare en scene 2017";0;1;0.00;89.0
"https://www.bluevistaprod.com/actualites/guitare-en-scene-2023/";"guitare en scene 2018";0;1;0.00;37.0
"https://www.bluevistaprod.com/actualites/guitare-en-scene-2023/";"guitare en scene 2019";0;5;0.00;85.8
"https://www.bluevistaprod.com/actualites/guitare-en-scene-2023/";"guitare en scene 2020";0;4;0.00;37.3
"https://www.bluevistaprod.com/actualites/guitare-en-scene-2023/";"guitare en scene 2022";0;1;0.00;92.0
"https://www.bluevistaprod.com/actualites/guitare-en-scene-2023/";"guitare en scene 2023";0;126;0.00;8.2
"https://www.bluevistaprod.com/actualites/guitare-en-scene-2023/";"guitare en scenes";0;4;0.00;79.5
"https://www.bluevistaprod.com/actualites/guitare-en-scene-2023/";"guitare en scène";0;1;0.00;18.0
"https://www.bluevistaprod.com/actualites/guitare-en-scene-2023/";"guitare en scène 2022";0;1;0.00;99.0
"https://www.bluevistaprod.com/actualites/guitare-en-scene-2023/";"guitare en scène 2023";0;15;0.00;10.3
"https://www.bluevistaprod.com/actualites/guitare-en-scene-2023/";"guitare en scène 2023 programme";0;27;0.00;7.0
"https://www.bluevistaprod.com/actualites/guitare-en-scene-2023/";"guitare en scène programme 2023";0;7;0.00;9.9
"https://www.bluevistaprod.com/actualites/guitare-en-scene-2023/";"guitare scene";0;2;0.00;88.0
"https://www.bluevistaprod.com/actualites/guitare-en-scene-2023/";"guitares en scene";0;1;0.00;11.0
"https://www.bluevistaprod.com/actualites/guitare-en-scene-2023/";"guitares en scenes";0;9;0.00;65.7
"https://www.bluevistaprod.com/actualites/guitare-en-scene-2023/";"scene 2023";0;1;0.00;9.0
"https://www.bluevistaprod.com/actualites/inauguration-intercontinental-lyon-grand-hotel-dieu/";"dome hotel dieu lyon";0;3;0.00;59.7
"https://www.bluevistaprod.com/actualites/inauguration-intercontinental-lyon-grand-hotel-dieu/";"hotel dieu lyon projet";0;1;0.00;100.0
"https://www.bluevistaprod.com/actualites/inauguration-intercontinental-lyon-grand-hotel-dieu/";"hotel grand hotel dieu lyon";0;2;0.00;60.5
"https://www.bluevistaprod.com/actualites/inauguration-intercontinental-lyon-grand-hotel-dieu/";"le dome hotel dieu";0;1;0.00;105.0
"https://www.bluevistaprod.com/actualites/inauguration-intercontinental-lyon-grand-hotel-dieu/";"le grand hotel dieu lyon";0;1;0.00;55.0
"https://www.bluevistaprod.com/actualites/inauguration-intercontinental-lyon-grand-hotel-dieu/";"lyon grand hotel";0;1;0.00;43.0
"https://www.bluevistaprod.com/actualites/koesio-carte-de-voeux-2023/";"carte de voeux 2023";0;136;0.00;67.0
"https://www.bluevistaprod.com/actualites/koesio-carte-de-voeux-2023/";"carte de voeux d'entreprise";0;1;0.00;47.0
"https://www.bluevistaprod.com/actualites/koesio-carte-de-voeux-2023/";"carte de voeux entreprise design";0;1;0.00;95.0
"https://www.bluevistaprod.com/actualites/koesio-carte-de-voeux-2023/";"carte de vœux 2023";0;42;0.00;52.2
"https://www.bluevistaprod.com/actualites/koesio-carte-de-voeux-2023/";"carte voeux 2023";0;76;0.00;77.6
"https://www.bluevistaprod.com/actualites/koesio-carte-de-voeux-2023/";"cartes de voeux 2023";0;43;0.00;83.7
"https://www.bluevistaprod.com/actualites/koesio-carte-de-voeux-2023/";"cartes de vœux 2023";0;51;0.00;56.3
"https://www.bluevistaprod.com/actualites/koesio-carte-de-voeux-2023/";"cartes voeux 2023";0;4;0.00;56.5
"https://www.bluevistaprod.com/actualites/koesio-carte-de-voeux-2023/";"koesio champagne";0;2;0.00;26.0
"https://www.bluevistaprod.com/actualites/koesio-carte-de-voeux-2023/";"koesio grand est";0;1;0.00;55.0
"https://www.bluevistaprod.com/actualites/koesio-carte-de-voeux-2023/";"koesio paris";0;1;0.00;73.0
"https://www.bluevistaprod.com/actualites/koesio-carte-de-voeux-2023/";"koesio studio";0;64;0.00;10.1
"https://www.bluevistaprod.com/actualites/koesio-carte-de-voeux-2023/";"vistaprod.net";0;1;0.00;56.0
"https://www.bluevistaprod.com/actualites/koesio-carte-de-voeux-2023/";"voeux 2023";0;1;0.00;96.0
"https://www.bluevistaprod.com/actualites/la-realite-virtuelle-oculus-a-bluevista/";"oculus1";0;1;0.00;10.0
"https://www.bluevistaprod.com/actualites/live-video-homeserve-20ans/";"""homeserve"" -site:corporama.com -site:verif.com -site:manageo.fr -site:bilansgratuits.fr -site:societe.com -site:kompass.com -site:lefigaro.fr -site:data.gouv.fr -site:pappers.fr -site:score3.fr -site:rocketlead.fr";0;2;0.00;31.5
"https://www.bluevistaprod.com/actualites/mapping-printemps-lyon/";"bluevista lyon";0;1;0.00;1.0
"https://www.bluevistaprod.com/actualites/mapping-printemps-lyon/";"gucci printemps lyon";0;6;0.00;9.7
"https://www.bluevistaprod.com/actualites/mapping-printemps-lyon/";"logo printemps";0;7;0.00;1.0
"https://www.bluevistaprod.com/actualites/mapping-printemps-lyon/";"mapping lyon";0;59;0.00;33.9
"https://www.bluevistaprod.com/actualites/mapping-printemps-lyon/";"mapping vidéo lyon";0;30;0.00;36.4
"https://www.bluevistaprod.com/actualites/mapping-printemps-lyon/";"photos de printemps lyon";0;2;0.00;4.0
"https://www.bluevistaprod.com/actualites/mapping-printemps-lyon/";"printemps lyon";0;3;0.00;66.7
"https://www.bluevistaprod.com/actualites/mapping-printemps-lyon/";"printemps lyon photos";0;4;0.00;4.8
"https://www.bluevistaprod.com/actualites/mapping-printemps-lyon/";"printemps map";0;1;0.00;20.0
"https://www.bluevistaprod.com/actualites/mapping-printemps-lyon/";"printemps à lyon";0;1;0.00;96.0
"https://www.bluevistaprod.com/actualites/mapping-printemps-lyon/";"video mapping lyon";0;18;0.00;35.9
"https://www.bluevistaprod.com/actualites/mase-4-motions/";"animation mase";0;52;0.00;74.5
"https://www.bluevistaprod.com/actualites/mase-4-motions/";"blue mase";0;1;0.00;6.0
"https://www.bluevistaprod.com/actualites/mase-4-motions/";"mase design";0;6;0.00;6.5
"https://www.bluevistaprod.com/actualites/mase-4-motions/";"mase in design";0;1;0.00;9.0
"https://www.bluevistaprod.com/actualites/mase-4-motions/";"mase ra";0;1;0.00;46.0
"https://www.bluevistaprod.com/actualites/mase-4-motions/";"mase rhone alpes";0;39;0.00;19.5
"https://www.bluevistaprod.com/actualites/motion-design-3d-et-mapping-a-paris-au-musee-rodin/";"3d mapping";0;1;0.00;56.0
"https://www.bluevistaprod.com/actualites/motion-design-3d-et-mapping-a-paris-au-musee-rodin/";"agence 3d paris";0;2;0.00;78.5
"https://www.bluevistaprod.com/actualites/motion-design-3d-et-mapping-a-paris-au-musee-rodin/";"agence motion design paris";0;1;0.00;50.0
"https://www.bluevistaprod.com/actualites/motion-design-3d-et-mapping-a-paris-au-musee-rodin/";"animation mapping";0;1;0.00;52.0
"https://www.bluevistaprod.com/actualites/motion-design-3d-et-mapping-a-paris-au-musee-rodin/";"mapping paris";0;127;0.00;44.2
"https://www.bluevistaprod.com/actualites/motion-design-3d-et-mapping-a-paris-au-musee-rodin/";"mapping vidéo paris";0;176;0.00;37.6
"https://www.bluevistaprod.com/actualites/motion-design-3d-et-mapping-a-paris-au-musee-rodin/";"motion design agence paris";0;1;0.00;51.0
"https://www.bluevistaprod.com/actualites/motion-design-3d-et-mapping-a-paris-au-musee-rodin/";"motion mue";0;1;0.00;11.0
"https://www.bluevistaprod.com/actualites/motion-design-3d-et-mapping-a-paris-au-musee-rodin/";"motion musee";0;6;0.00;8.8
