page;query;clics;impressions;ctr;position
"https://en.bluevistaprod.com/actualites/the-bluevista-metaverse-the-blueverse/";"blue vista game";0;8;0.00;2.5
"https://en.bluevistaprod.com/actualites/the-bluevista-metaverse-the-blueverse/";"blue vista official website";0;1;0.00;6.0
"https://en.bluevistaprod.com/actualites/the-bluevista-metaverse-the-blueverse/";"bluevista";0;4;0.00;8.8
"https://en.bluevistaprod.com/actualites/the-bluevista-metaverse-the-blueverse/";"the blueverse";0;7;0.00;10.7
"https://en.bluevistaprod.com/actualites/the-bluevista-metaverse-the-blueverse/";"vistaprod.net";0;4;0.00;14.0
"https://en.bluevistaprod.com/actualites/video-mapping-lyon-intercontinental-grand-hotel-dieu/";"video mapping lyon";0;6;0.00;10.3
"https://en.bluevistaprod.com/advertising-video/";"bluevista";0;1;0.00;22.0
"https://en.bluevistaprod.com/advertising-video/";"bluevista production";0;1;0.00;1.0
"https://en.bluevistaprod.com/advertising-video/";"bos équipement";0;1;0.00;60.0
"https://en.bluevistaprod.com/advertising-video/";"vistaprod.net";0;31;0.00;16.5
"https://en.bluevistaprod.com/contact-quotation/";"blue vista";0;6;0.00;10.0
"https://en.bluevistaprod.com/contact-quotation/";"bluevista";0;2;0.00;1.0
"https://en.bluevistaprod.com/contact-quotation/";"bluvista";0;1;0.00;78.0
"https://en.bluevistaprod.com/corporate-film-in-lyon/";"corporate film geneva";0;1;0.00;68.0
"https://en.bluevistaprod.com/corporate-film-in-lyon/";"corporate film production agency";0;2;0.00;34.0
"https://en.bluevistaprod.com/corporate-film-in-lyon/";"corporate film production switzerland";0;1;0.00;78.0
"https://en.bluevistaprod.com/corporate-film-in-lyon/";"corporate video agencies";0;39;0.00;81.6
"https://en.bluevistaprod.com/corporate-film-in-lyon/";"corporate video lyon";0;2;0.00;28.5
"https://en.bluevistaprod.com/corporate-film-in-lyon/";"film 3d lyon";0;2;0.00;60.0
"https://en.bluevistaprod.com/corporate-film-in-lyon/";"film corporate lyon";0;15;0.00;49.1
"https://en.bluevistaprod.com/corporate-film-in-lyon/";"tetro lyon";0;1;0.00;24.0
"https://en.bluevistaprod.com/corporate-film-in-lyon/";"video production lyon";0;7;0.00;21.0
"https://en.bluevistaprod.com/film-production-health/";"av production for pharma";0;25;0.00;91.5
"https://en.bluevistaprod.com/film-production-health/";"filmproduktion healthcare";0;2;0.00;24.0
"https://en.bluevistaprod.com/film-production-health/";"pharmaceutical video production";0;2;0.00;61.5
"https://en.bluevistaprod.com/film-production-industry/";"bluevista production";0;10;0.00;1.7
"https://en.bluevistaprod.com/film-production-industry/";"vistaprod.com";0;4;0.00;85.0
"https://en.bluevistaprod.com/film-production-product-launch/";"bluevista production";0;5;0.00;6.8
"https://en.bluevistaprod.com/film-production-product-launch/";"brand film production geneva";0;12;0.00;8.8
"https://en.bluevistaprod.com/film-production-product-launch/";"produkt film produktion";0;1;0.00;28.0
"https://en.bluevistaprod.com/film-production-product-launch/";"produktfilm produktion";0;3;0.00;27.7
"https://en.bluevistaprod.com/film-production-product-launch/";"video production companies for product launches";0;2;0.00;5.5
"https://en.bluevistaprod.com/film-production-product-launch/";"vistaprod.com";0;4;0.00;49.5
"https://en.bluevistaprod.com/film-production-territories/";"film territories";0;1;0.00;92.0
"https://en.bluevistaprod.com/geneva-event-video-production/";"corporate video geneva";0;1;0.00;41.0
"https://en.bluevistaprod.com/geneva-event-video-production/";"corporate videographer geneva";0;1;0.00;20.0
"https://en.bluevistaprod.com/geneva-event-video-production/";"geneva video production";0;55;0.00;33.2
"https://en.bluevistaprod.com/geneva-event-video-production/";"live event video production company in lake geneva";0;1;0.00;25.0
"https://en.bluevistaprod.com/geneva-event-video-production/";"luxury video agency geneva";0;26;0.00;6.8
"https://en.bluevistaprod.com/geneva-event-video-production/";"video agency geneva";0;23;0.00;61.4
"https://en.bluevistaprod.com/geneva-event-video-production/";"video production agency geneva";0;20;0.00;48.9
"https://en.bluevistaprod.com/geneva-event-video-production/";"video production agency in geneva";0;5;0.00;67.2
"https://en.bluevistaprod.com/geneva-event-video-production/";"video production event";0;15;0.00;11.4
"https://en.bluevistaprod.com/geneva-event-video-production/";"video production geneva";0;45;0.00;44.6
"https://en.bluevistaprod.com/geneva-event-video-production/";"video production services geneva";0;4;0.00;58.8
"https://en.bluevistaprod.com/geneva-event-video-production/";"video studio geneva";0;18;0.00;58.9
"https://en.bluevistaprod.com/geneva-event-video-production/";"videographer for small business geneva";0;3;0.00;80.7
"https://en.bluevistaprod.com/metaverse/";"3d metaverse agency";0;7;0.00;91.0
"https://en.bluevistaprod.com/metaverse/";"agence 3d lyon";0;1;0.00;72.0
"https://en.bluevistaprod.com/metaverse/";"agence metaverse";0;12;0.00;1.8
"https://en.bluevistaprod.com/metaverse/";"aventurier féminin";0;1;0.00;26.0
"https://en.bluevistaprod.com/metaverse/";"bluevista";0;1;0.00;5.0
"https://en.bluevistaprod.com/metaverse/";"bluevista production";0;4;0.00;2.5
"https://en.bluevistaprod.com/metaverse/";"vistaprod.com";0;3;0.00;64.0
"https://en.bluevistaprod.com/news/";"bluevista";0;1;0.00;9.0
"https://en.bluevistaprod.com/news/";"bluevista tv";0;2;0.00;41.0
"https://en.bluevistaprod.com/news/";"bos équipement";0;1;0.00;72.0
"https://en.bluevistaprod.com/news/";"homeserve lyon";0;1;0.00;70.0
"https://en.bluevistaprod.com/news/";"vistaprod.com";0;1;0.00;19.0
"https://en.bluevistaprod.com/news/";"vistaprod.net";0;21;0.00;38.8
"https://en.bluevistaprod.com/nos-realisations/abb-snk-3d-solar/";"8 rue abb";0;1;0.00;10.0
"https://en.bluevistaprod.com/nos-realisations/alorem/";"alorem";0;1;0.00;20.0
"https://en.bluevistaprod.com/nos-realisations/amplitude-amplivision/";"amplitude robot";0;6;0.00;7.8
"https://en.bluevistaprod.com/nos-realisations/amplitude-amplivision/";"amplitude robotics";0;23;0.00;8.6
"https://en.bluevistaprod.com/nos-realisations/amplitude-amplivision/";"amplivision amplitude surgical";0;6;0.00;7.3
"https://en.bluevistaprod.com/nos-realisations/amplitude-amplivision/";"vistaprod.com";0;4;0.00;54.5
"https://en.bluevistaprod.com/nos-realisations/arrow-abox-memo/";"vistaprod.com";0;1;0.00;85.0
"https://en.bluevistaprod.com/nos-realisations/bbgr-360/";"bbgr";0;3;0.00;20.0
"https://en.bluevistaprod.com/nos-realisations/bbgr-360/";"bbgr pro";0;1;0.00;34.0
"https://en.bluevistaprod.com/nos-realisations/bluevista-creative-a-real-team-1-flexibility/";"vistaprod.com";0;2;0.00;32.0
"https://en.bluevistaprod.com/nos-realisations/bluevista-creative-a-real-team-1-flexibility/";"vistaprod.net";0;1;0.00;72.0
"https://en.bluevistaprod.com/nos-realisations/bos/";"vistaprod.net";0;1;0.00;51.0
"https://en.bluevistaprod.com/nos-realisations/cpro-no-need-to-add-more/";"vistaprod.com";0;2;0.00;47.0
"https://en.bluevistaprod.com/nos-realisations/cpro-no-need-to-add-more/";"vistaprod.net";0;7;0.00;67.7
"https://en.bluevistaprod.com/nos-realisations/deko-presentation-film/";"deko präsentation";0;1;0.00;3.0
"https://en.bluevistaprod.com/nos-realisations/deko-presentation-film/";"film deko";0;2;0.00;4.0
"https://en.bluevistaprod.com/nos-realisations/deko-presentation-film/";"movie deko";0;1;0.00;7.0
"https://en.bluevistaprod.com/nos-realisations/deko-presentation-film/";"vistaprod.com";0;2;0.00;72.0
"https://en.bluevistaprod.com/nos-realisations/dromis-equans-ineo/";"dromis";0;21;0.00;10.5
"https://en.bluevistaprod.com/nos-realisations/e-xpert-solutions-zero-trust/";"vistaprod.com";0;2;0.00;30.5
"https://en.bluevistaprod.com/nos-realisations/e-xpert-solutions-zero-trust/";"vistaprod.net";0;4;0.00;81.3
"https://en.bluevistaprod.com/nos-realisations/eiffage-energie-expercite/";"expercité";0;2;0.00;10.5
"https://en.bluevistaprod.com/nos-realisations/eiffage-energie-expercite/";"vistaprod.net";0;1;0.00;84.0
"https://en.bluevistaprod.com/nos-realisations/elistair-orion/";"vistaprod.com";0;1;0.00;46.0
"https://en.bluevistaprod.com/nos-realisations/engie-home-services-migo-thermostat-video/";"engie thermostaat";0;2;0.00;39.0
"https://en.bluevistaprod.com/nos-realisations/engie-home-services-migo-thermostat-video/";"engie thermostat";0;6;0.00;5.0
"https://en.bluevistaprod.com/nos-realisations/engie-home-services-migo-thermostat-video/";"illigo engie";0;1;0.00;18.0
"https://en.bluevistaprod.com/nos-realisations/engie-home-services-migo-thermostat-video/";"migo thermostat";0;2;0.00;29.0
"https://en.bluevistaprod.com/nos-realisations/engie-home-services-migo-thermostat-video/";"thermostaat engie";0;3;0.00;41.7
"https://en.bluevistaprod.com/nos-realisations/engie-home-services-migo-thermostat-video/";"thermostat engie";0;5;0.00;10.0
"https://en.bluevistaprod.com/nos-realisations/engie-home-services-migo-thermostat-video/";"thermostat engie home service";0;1;0.00;4.0
"https://en.bluevistaprod.com/nos-realisations/engie-home-services-migo-thermostat-video/";"vistaprod.net";0;1;0.00;54.0
"https://en.bluevistaprod.com/nos-realisations/gf-core-corporate-film/";"corporate film geneva";0;1;0.00;47.0
"https://en.bluevistaprod.com/nos-realisations/gloupii/";"gloupii.com";0;42;0.00;3.7
"https://en.bluevistaprod.com/nos-realisations/hitachi-cs-net/";"cartoon hitachi";0;1;0.00;8.0
"https://en.bluevistaprod.com/nos-realisations/hitachi-cs-net/";"cs hitachi";0;2;0.00;6.0
"https://en.bluevistaprod.com/nos-realisations/hitachi-cs-net/";"cs net hitachi";0;1;0.00;8.0
"https://en.bluevistaprod.com/nos-realisations/hitachi-cs-net/";"cs vista";0;5;0.00;53.2
"https://en.bluevistaprod.com/nos-realisations/hitachi-cs-net/";"csnet hitachi";0;6;0.00;10.5
"https://en.bluevistaprod.com/nos-realisations/hitachi-cs-net/";"csnet lite";0;2;0.00;7.5
"https://en.bluevistaprod.com/nos-realisations/hitachi-cs-net/";"hitachi 3d";0;2;0.00;7.5
"https://en.bluevistaprod.com/nos-realisations/hitachi-cs-net/";"hitachi animation video";0;6;0.00;14.8
